pose_id,feature_id,x,y,z,sigma_x,sigma_y,sigma_z
15,644,0.5838,-1.3730,2.1495,0.0050,0.0050,0.0050
15,645,0.3003,-0.3826,-0.2163,0.0050,0.0050,0.0050
15,690,-0.6247,-0.0300,4.3765,0.0050,0.0050,0.0050
15,735,2.0522,-0.8387,2.4020,0.0050,0.0050,0.0050
15,765,0.4221,-0.6166,1.9126,0.0050,0.0050,0.0050
15,780,1.4533,-0.1790,2.4786,0.0050,0.0050,0.0050
15,840,-1.4438,-0.5063,2.1543,0.0050,0.0050,0.0050
15,870,0.1698,-1.4289,1.3438,0.0050,0.0050,0.0050
15,900,2.5575,2.0362,1.5689,0.0050,0.0050,0.0050
15,914,-1.0785,0.2843,0.4835,0.0050,0.0050,0.0050
15,915,0.5573,-0.3164,4.4671,0.0050,0.0050,0.0050
15,930,-0.4377,-2.3638,0.3275,0.0050,0.0050,0.0050
15,990,-0.2778,0.3470,3.4918,0.0050,0.0050,0.0050
15,1035,0.9189,0.2444,1.3647,0.0050,0.0050,0.0050
15,1080,-0.8230,1.6715,2.1964,0.0050,0.0050,0.0050
15,1095,1.4766,-1.5035,2.2485,0.0050,0.0050,0.0050
15,1125,-2.9507,0.5539,3.7845,0.0050,0.0050,0.0050
15,1139,-1.0876,0.0305,-0.7394,0.0050,0.0050,0.0050
15,1140,1.5389,1.7754,1.9670,0.0050,0.0050,0.0050
15,1199,-3.2749,-2.3765,-0.2371,0.0050,0.0050,0.0050
