pose_id,feature_id,number_of_measurements,x,y,z,x_global,y_global,z_global
14,285,2,0.7230,-0.2098,1.0724,13.7230,-0.2098,1.0724
14,299,2,2.3424,-1.9190,0.7311,15.3424,-1.9190,0.7311
14,300,2,1.3988,1.8160,3.8984,14.3988,1.8160,3.8984
14,315,2,4.0149,1.0594,3.6173,17.0149,1.0594,3.6173
14,329,2,-1.9164,-1.8526,3.5232,11.0836,-1.8526,3.5232
14,344,2,1.8950,-1.8144,3.8631,14.8950,-1.8144,3.8631
14,359,2,0.1783,0.1421,-0.5051,13.1783,0.1421,-0.5051
14,374,2,-1.7717,-1.2681,0.5502,11.2283,-1.2681,0.5502
14,389,2,-0.0522,0.0403,0.1119,12.9478,0.0403,0.1119
14,390,2,-2.1203,-0.3025,3.6113,10.8797,-0.3025,3.6113
14,404,2,0.1742,1.5756,4.2797,13.1742,1.5756,4.2797
14,420,2,-0.2484,-0.3054,0.9891,12.7516,-0.3054,0.9891
14,434,2,-0.4067,0.0538,1.1929,12.5933,0.0538,1.1929
14,448,2,-2.7097,-1.2158,0.4322,10.2903,-1.2158,0.4322
14,449,2,-1.7350,2.7023,-1.7893,11.2650,2.7023,-1.7893
14,464,2,-0.0403,-0.4398,0.8950,12.9597,-0.4398,0.8950
14,465,2,2.1137,0.9863,3.6451,15.1137,0.9863,3.6451
14,479,2,-0.9496,-2.2062,4.0139,12.0504,-2.2062,4.0139
14,480,2,2.2493,-0.3456,2.9853,15.2493,-0.3456,2.9853
14,494,2,-0.1111,-0.4604,0.9907,12.8889,-0.4604,0.9907
14,510,2,2.0170,-0.0451,-0.7491,15.0170,-0.0451,-0.7491
14,523,2,-3.1628,-2.4804,-1.1580,9.8372,-2.4804,-1.1580
14,525,2,1.0463,-0.0142,1.1720,14.0463,-0.0142,1.1720
14,538,2,-1.5482,1.6869,0.0772,11.4518,1.6869,0.0772
14,539,2,1.0276,-0.6546,-2.1268,14.0276,-0.6546,-2.1268
14,540,2,-0.5312,2.0797,2.6123,12.4688,2.0797,2.6123
14,555,2,-0.0075,1.7445,0.1768,12.9925,1.7445,0.1768
14,569,2,0.4004,0.0006,1.0895,13.4004,0.0006,1.0895
14,583,2,-2.4826,1.7768,2.4168,10.5174,1.7768,2.4168
14,599,2,1.5979,-2.6291,0.6321,14.5979,-2.6291,0.6321
14,615,2,1.0941,0.5502,-0.2824,14.0941,0.5502,-0.2824
14,629,2,1.0171,-1.8752,0.6473,14.0171,-1.8752,0.6473
14,644,2,1.5684,-1.3574,2.1466,14.5684,-1.3574,2.1466
14,645,2,1.3062,-0.3815,-0.2267,14.3062,-0.3815,-0.2267
14,673,2,-1.3967,-0.1466,1.2076,11.6033,-0.1466,1.2076
14,674,2,0.3462,-0.4398,2.8114,13.3462,-0.4398,2.8114
14,689,2,-2.9347,-1.3313,2.1783,10.0653,-1.3313,2.1783
14,690,2,0.3779,-0.0166,4.3707,13.3779,-0.0166,4.3707
14,735,2,3.0578,-0.8302,2.3944,16.0578,-0.8302,2.3944
14,748,2,-1.5390,2.6065,3.8986,11.4610,2.6065,3.8986
14,749,2,0.9231,0.7862,1.4077,13.9231,0.7862,1.4077
14,763,2,-0.6375,1.9836,2.7668,12.3625,1.9836,2.7668
14,765,2,1.4194,-0.6173,1.9127,14.4194,-0.6173,1.9127
14,779,2,-0.4412,-2.2860,3.8087,12.5588,-2.2860,3.8087
14,780,2,2.4587,-0.1824,2.4843,15.4587,-0.1824,2.4843
14,794,2,1.3130,-0.9218,4.0087,14.3130,-0.9218,4.0087
14,824,2,2.0611,-1.0841,-0.2561,15.0611,-1.0841,-0.2561
14,839,2,0.0720,0.4868,3.7172,13.0720,0.4868,3.7172
14,840,2,-0.4520,-0.5074,2.1559,12.5480,-0.5074,2.1559
14,868,2,-2.1532,0.2510,2.1369,10.8468,0.2510,2.1369
14,869,2,-0.9920,1.7969,0.6838,12.0080,1.7969,0.6838
14,870,2,1.1828,-1.4239,1.3286,14.1828,-1.4239,1.3286
14,883,2,-4.2365,-0.0929,3.2575,8.7635,-0.0929,3.2575
14,899,2,-2.2980,-2.3186,1.0579,10.7020,-2.3186,1.0579
14,900,2,3.5695,2.0412,1.5736,16.5695,2.0412,1.5736
14,913,2,-1.0944,3.2177,-0.4752,11.9056,3.2177,-0.4752
14,914,2,-0.0760,0.2739,0.4886,12.9240,0.2739,0.4886
14,915,2,1.5651,-0.3080,4.4798,14.5651,-0.3080,4.4798
14,929,2,2.5829,1.3500,0.0429,15.5829,1.3500,0.0429
14,930,2,0.5557,-2.3668,0.3353,13.5557,-2.3668,0.3353
14,944,2,0.0639,0.2755,0.4844,13.0639,0.2755,0.4844
14,959,2,-2.1709,1.6492,3.9148,10.8291,1.6492,3.9148
14,989,2,0.3891,0.4610,4.1159,13.3891,0.4610,4.1159
14,990,2,0.7178,0.3453,3.4884,13.7178,0.3453,3.4884
14,1004,2,1.7195,0.7073,2.3759,14.7195,0.7073,2.3759
14,1035,2,1.9178,0.2523,1.3480,14.9178,0.2523,1.3480
14,1048,2,-0.3917,1.3001,1.9814,12.6083,1.3001,1.9814
14,1063,2,-3.2121,2.0637,1.7531,9.7879,2.0637,1.7531
14,1064,2,1.1618,-0.8895,1.2682,14.1618,-0.8895,1.2682
14,1080,2,0.1613,1.6859,2.2075,13.1613,1.6859,2.2075
14,1094,2,1.1200,0.3277,-1.6478,14.1200,0.3277,-1.6478
14,1095,2,2.4789,-1.5097,2.2437,15.4789,-1.5097,2.2437
14,1123,2,-0.1929,0.9944,0.6505,12.8071,0.9944,0.6505
14,1124,2,-2.1855,0.2176,0.1170,10.8145,0.2176,0.1170
14,1125,2,-1.9651,0.5497,3.7787,11.0349,0.5497,3.7787
14,1139,2,-0.0914,0.0224,-0.7277,12.9086,0.0224,-0.7277
14,1140,2,2.5473,1.7656,1.9704,15.5473,1.7656,1.9704
14,1154,2,0.8622,1.4094,2.8126,13.8622,1.4094,2.8126
14,1169,2,-0.1808,1.3292,0.9760,12.8192,1.3292,0.9760
14,1184,2,1.5940,-0.8584,1.3612,14.5940,-0.8584,1.3612
14,1199,2,-2.2662,-2.3677,-0.2354,10.7338,-2.3677,-0.2354
15,30,2,0.1464,-0.3702,1.1138,14.1464,-0.3702,1.1138
15,44,2,-2.1110,-1.9798,2.4080,11.8890,-1.9798,2.4080
15,60,2,-0.1539,0.1420,4.4762,13.8461,0.1420,4.4762
15,89,2,-1.1983,-0.2054,0.4845,12.8017,-0.2054,0.4845
15,120,2,2.0978,-1.1226,-1.0131,16.0978,-1.1226,-1.0131
15,135,2,2.1861,-1.6368,0.6936,16.1861,-1.6368,0.6936
15,150,2,1.4584,1.6962,0.3518,15.4584,1.6962,0.3518
15,165,2,1.3049,2.3036,-0.9932,15.3049,2.3036,-0.9932
15,180,2,-2.5133,1.6315,1.3090,11.4867,1.6315,1.3090
15,195,2,3.1050,-0.3287,-1.0953,17.1050,-0.3287,-1.0953
15,210,2,-2.2849,-1.9000,2.9380,11.7151,-1.9000,2.9380
15,270,2,-3.1699,-0.8368,2.4455,10.8301,-0.8368,2.4455
15,284,2,-0.9867,0.1323,4.6585,13.0133,0.1323,4.6585
15,285,2,-0.2724,-0.2062,1.0647,13.7276,-0.2062,1.0647
15,299,2,1.3424,-1.9109,0.7333,15.3424,-1.9109,0.7333
15,300,2,0.4160,1.8111,3.8999,14.4160,1.8111,3.8999
15,315,2,3.0068,1.0597,3.6223,17.0068,1.0597,3.6223
15,344,2,0.8950,-1.8188,3.8721,14.8950,-1.8188,3.8721
15,359,2,-0.7961,0.1290,-0.5094,13.2039,0.1290,-0.5094
15,389,2,-1.0440,0.0276,0.1019,12.9560,0.0276,0.1019
15,390,2,-3.1299,-0.3123,3.6082,10.8701,-0.3123,3.6082
15,404,2,-0.8304,1.5794,4.2851,13.1696,1.5794,4.2851
15,420,2,-1.2462,-0.3064,0.9985,12.7538,-0.3064,0.9985
15,464,2,-1.0398,-0.4245,0.8885,12.9602,-0.4245,0.8885
15,465,2,1.1008,0.9856,3.6523,15.1008,0.9856,3.6523
15,479,2,-1.9398,-2.1914,4.0056,12.0602,-2.1914,4.0056
15,480,2,1.2493,-0.3714,2.9869,15.2493,-0.3714,2.9869
15,494,2,-1.1093,-0.4610,0.9852,12.8907,-0.4610,0.9852
15,510,2,1.0255,-0.0465,-0.7506,15.0255,-0.0465,-0.7506
15,525,2,0.0597,-0.0061,1.1767,14.0597,-0.0061,1.1767
15,539,2,0.0291,-0.6576,-2.1334,14.0291,-0.6576,-2.1334
15,540,2,-1.5435,2.0764,2.6148,12.4565,2.0764,2.6148
15,555,2,-1.0104,1.7420,0.1752,12.9896,1.7420,0.1752
15,569,2,-0.6042,-0.0038,1.0833,13.3958,-0.0038,1.0833
15,615,2,0.0867,0.5574,-0.2799,14.0867,0.5574,-0.2799
15,629,2,0.0110,-1.8716,0.6405,14.0110,-1.8716,0.6405
15,644,2,0.5838,-1.3730,2.1495,14.5838,-1.3730,2.1495
15,645,2,0.3003,-0.3826,-0.2163,14.3003,-0.3826,-0.2163
15,690,2,-0.6247,-0.0300,4.3765,13.3753,-0.0300,4.3765
15,735,2,2.0522,-0.8387,2.4020,16.0522,-0.8387,2.4020
15,765,2,0.4221,-0.6166,1.9126,14.4221,-0.6166,1.9126
15,780,2,1.4533,-0.1790,2.4786,15.4533,-0.1790,2.4786
15,840,2,-1.4438,-0.5063,2.1543,12.5562,-0.5063,2.1543
15,870,2,0.1698,-1.4289,1.3438,14.1698,-1.4289,1.3438
15,900,2,2.5575,2.0362,1.5689,16.5575,2.0362,1.5689
15,914,2,-1.0785,0.2843,0.4835,12.9215,0.2843,0.4835
15,915,2,0.5573,-0.3164,4.4671,14.5573,-0.3164,4.4671
15,930,2,-0.4377,-2.3638,0.3275,13.5623,-2.3638,0.3275
15,990,2,-0.2778,0.3470,3.4918,13.7222,0.3470,3.4918
15,1035,2,0.9189,0.2444,1.3647,14.9189,0.2444,1.3647
15,1080,2,-0.8230,1.6715,2.1964,13.1770,1.6715,2.1964
15,1095,2,1.4766,-1.5035,2.2485,15.4766,-1.5035,2.2485
15,1125,2,-2.9507,0.5539,3.7845,11.0493,0.5539,3.7845
15,1139,2,-1.0876,0.0305,-0.7394,12.9124,0.0305,-0.7394
15,1140,2,1.5389,1.7754,1.9670,15.5389,1.7754,1.9670
15,1199,2,-3.2749,-2.3765,-0.2371,10.7251,-2.3765,-0.2371
